id,gender,last,book,child,youth,cook,do_it,reference,art,geog,buyer
53820,0,35,139,1,2,1,3,2,0,3,0
53821,0,13,134,2,2,4,1,1,1,1,0
53822,1,5,25,0,1,1,0,0,0,0,0
53824,1,15,24,1,1,0,0,0,0,0,0
53827,1,15,95,3,3,2,1,0,0,0,0
53829,1,9,134,3,2,3,1,1,1,1,0
53830,1,9,26,0,0,0,2,0,0,0,0
53831,1,13,15,0,0,0,0,0,1,0,0
53833,0,15,27,0,0,1,0,1,0,0,0
53835,0,3,25,0,0,2,0,0,0,0,0
53836,1,13,15,0,0,0,0,1,0,0,0
53837,0,5,23,2,0,0,0,0,0,0,0
53839,1,11,15,0,0,0,1,0,0,0,0
53841,0,15,15,0,1,0,0,0,0,0,0
53842,1,33,111,3,0,3,1,0,3,0,0
53845,1,15,15,0,0,1,0,0,0,0,0
53846,1,7,38,1,0,1,0,0,1,0,0
53848,1,9,25,1,0,1,0,0,0,0,0
53849,0,7,45,1,0,1,1,1,0,0,0
53851,0,1,115,0,0,4,1,0,2,2,1
53854,1,25,45,1,1,1,0,1,0,0,0
53855,0,7,25,0,0,2,0,0,0,0,0
53858,1,17,42,2,1,1,0,0,0,0,0
53860,1,9,15,0,0,0,0,0,0,1,0
53865,1,9,27,0,0,0,0,2,0,0,0
53866,1,33,15,1,0,0,0,0,0,0,0
53867,1,27,89,2,2,1,1,0,1,1,0
53875,0,13,27,0,0,1,0,1,0,0,0
53878,1,7,27,0,0,1,0,1,0,0,0
53880,1,15,15,0,0,0,1,0,0,0,0
53885,1,19,29,1,0,0,0,0,0,1,0
53887,1,1,67,2,1,1,0,1,1,0,0
53892,1,3,25,0,0,2,0,0,0,0,0
53896,1,5,15,1,0,0,0,0,0,0,0
53901,0,9,98,3,0,3,1,1,0,1,0
53904,1,13,107,1,0,2,2,2,0,2,0
53905,1,7,15,0,0,0,0,0,0,1,0
53908,0,1,28,0,0,1,0,0,1,0,1
53910,1,13,15,0,0,1,0,0,0,0,0
53911,1,31,28,1,0,0,0,0,1,0,0
53912,0,13,132,4,3,1,1,1,1,1,0
53918,1,1,91,2,0,1,3,0,0,2,0
53919,0,9,28,0,0,1,0,0,1,0,0
53920,1,9,29,0,0,1,0,0,0,1,0
53923,0,23,29,0,0,1,0,0,0,1,0
53924,1,15,15,0,0,0,1,0,0,0,0
53927,1,1,85,0,1,2,1,0,2,1,1
53929,1,13,15,0,1,0,0,0,0,0,0
53930,1,13,107,2,0,1,2,1,2,1,0
53931,1,19,15,0,1,0,0,0,0,0,0
53932,1,11,47,1,0,1,0,0,1,1,0
53933,1,29,15,1,0,0,0,0,0,0,0
53937,1,3,113,4,1,1,1,2,1,0,0
53938,1,23,15,0,1,0,0,0,0,0,0
53939,1,11,94,1,0,3,1,1,0,2,0
53940,1,1,81,2,1,0,1,1,2,0,0
53941,0,9,75,0,0,2,0,1,0,3,1
53943,0,15,26,0,0,1,1,0,0,0,0
53945,1,7,39,0,0,1,0,0,1,1,0
53947,1,9,25,0,1,1,0,0,0,0,0
53949,1,5,128,3,3,4,0,0,0,1,0
53950,1,3,45,1,1,0,0,0,2,0,0
53952,1,13,28,0,0,1,0,0,1,0,0
53954,0,13,127,2,0,4,1,0,1,3,0
53955,1,19,28,1,0,0,0,0,1,0,0
53956,1,11,23,2,0,0,0,0,0,0,0
53957,0,19,15,0,0,0,0,0,0,1,0
53958,0,17,27,0,0,1,0,1,0,0,1
53959,1,33,24,1,1,0,0,0,0,0,0
53961,1,13,34,1,0,0,2,0,0,0,1
53962,0,1,104,1,1,4,1,1,0,1,1
53965,1,11,28,0,0,0,0,1,1,0,0
53972,1,15,117,0,4,0,0,0,2,3,0
53978,1,13,15,0,0,1,0,0,0,0,0
53979,1,9,15,0,0,0,0,1,0,0,0
53982,0,29,25,0,0,2,0,0,0,0,0
53985,1,3,15,0,0,0,1,0,0,0,0
53987,0,9,26,1,0,0,1,0,0,0,0
53991,0,1,53,0,0,2,0,0,0,2,0
53992,1,9,27,0,0,0,0,2,0,0,0
53994,0,3,26,0,0,0,2,0,0,0,0
53995,1,7,138,4,0,5,0,1,1,1,0
53996,0,29,117,1,1,1,2,0,4,1,0
53999,0,11,26,0,0,1,1,0,0,0,0
54004,0,33,28,0,0,1,0,0,1,0,0
54007,0,3,26,0,0,0,2,0,0,0,1
54008,0,23,95,1,1,1,1,0,0,4,0
54012,1,9,15,1,0,0,0,0,0,0,0
54013,0,9,58,1,0,2,1,0,0,1,0
54014,0,11,138,3,0,4,2,1,0,2,0
54017,1,21,25,1,0,1,0,0,0,0,0
54022,1,1,68,1,1,2,0,1,0,1,0
54025,1,19,52,1,0,1,0,0,1,1,0
54026,1,1,27,0,0,1,0,1,0,0,0
54027,0,21,27,0,0,1,0,1,0,0,0
54028,1,9,23,2,0,0,0,0,0,0,0
54029,1,5,15,0,0,1,0,0,0,0,0
54031,1,13,26,0,0,1,1,0,0,0,0
54033,1,5,29,0,0,1,0,0,0,1,0
54035,0,9,15,0,0,0,0,0,1,0,0
54036,1,13,27,0,0,0,0,2,0,0,0
54037,1,15,15,0,0,0,0,0,0,1,0
54038,0,13,25,1,0,1,0,0,0,0,0
54041,1,25,69,4,0,1,0,0,1,0,0
54042,1,3,15,0,0,1,0,0,0,0,0
54043,1,3,15,0,0,1,0,0,0,0,0
54045,0,31,15,0,0,0,0,0,0,1,0
54050,1,9,104,2,0,4,0,2,0,1,0
54051,1,11,29,0,1,0,0,0,0,1,0
54054,0,11,38,0,0,2,0,0,1,0,0
54057,1,15,15,0,0,0,1,0,0,0,0
54058,1,5,96,4,1,2,0,0,0,2,0
54060,1,11,15,0,0,0,0,0,1,0,0
54062,1,15,15,1,0,0,0,0,0,0,0
54064,1,15,26,0,0,1,1,0,0,0,0
54065,1,15,29,0,0,0,0,0,1,1,0
54066,1,9,15,1,0,0,0,0,0,0,0
54068,0,5,96,2,3,1,0,2,1,0,0
54070,1,9,15,0,0,0,0,0,1,0,0
54072,1,3,39,0,0,0,1,0,1,1,0
54075,0,5,80,0,0,0,1,0,3,2,1
54077,1,3,15,0,0,1,0,0,0,0,0
54079,1,15,15,1,0,0,0,0,0,0,0
54080,1,3,15,1,0,0,0,0,0,0,1
54082,1,15,66,5,0,0,0,1,0,0,0
54083,1,11,27,0,0,1,0,1,0,0,0
54085,1,9,15,1,0,0,0,0,0,0,0
54086,1,27,37,0,0,1,0,1,0,1,0
54087,1,15,101,0,2,0,1,1,2,2,1
54088,1,7,94,1,1,0,2,0,3,1,1
54091,1,23,26,1,0,0,1,0,0,0,0
54092,1,13,15,0,0,0,0,0,0,1,0
54093,1,1,68,2,1,1,0,1,0,1,0
54094,1,15,15,0,0,1,0,0,0,0,0
54095,1,9,15,0,0,0,1,0,0,0,0
54096,0,19,25,0,0,2,0,0,0,0,0
54098,1,9,29,1,0,0,0,0,0,1,0
54100,1,9,25,0,1,1,0,0,0,0,0
54103,0,31,23,2,0,0,0,0,0,0,0
54104,1,35,90,1,2,2,1,0,1,1,0
54108,0,7,29,1,0,0,0,0,0,1,1
54109,1,5,101,2,1,3,0,0,1,2,0
54111,1,7,29,0,0,0,0,0,1,1,0
54113,1,5,36,0,1,1,1,0,0,0,0
54116,0,5,139,1,1,3,2,2,3,0,0
54117,1,15,25,1,0,1,0,0,0,0,0
54119,1,15,121,4,2,2,1,1,0,1,0
54120,1,11,15,0,1,0,0,0,0,0,0
54121,1,35,25,1,0,1,0,0,0,0,0
54122,1,15,15,1,0,0,0,0,0,0,0
54123,1,15,31,3,0,0,0,0,0,0,0
54126,1,11,73,0,2,1,0,1,1,1,0
54127,1,13,25,0,0,2,0,0,0,0,0
54128,1,13,15,0,0,0,0,0,0,1,0
54131,0,17,49,0,1,1,1,0,1,0,0
54132,0,27,24,1,1,0,0,0,0,0,1
54133,0,9,15,0,0,0,1,0,0,0,0
54135,1,33,35,2,0,0,0,1,0,0,0
54136,1,31,29,0,0,1,0,0,0,1,0
54137,1,9,47,0,1,2,0,0,1,0,0
54138,0,5,75,0,0,2,2,0,0,2,0
54141,0,13,15,0,0,0,1,0,0,0,0
54142,0,11,26,1,0,0,1,0,0,0,0
54145,1,13,15,0,1,0,0,0,0,0,0
54148,1,9,92,2,1,5,0,1,0,0,0
54155,1,33,15,0,0,0,0,1,0,0,0
54157,1,15,27,0,0,1,0,1,0,0,0
54158,1,11,124,3,1,3,1,0,0,3,0
54160,0,15,137,3,1,1,2,2,1,2,0
54162,1,27,15,0,0,0,0,1,0,0,0
54164,1,5,15,0,0,0,1,0,0,0,0
54166,0,35,29,0,0,0,0,0,1,1,0
54168,1,13,24,1,1,0,0,0,0,0,0
54171,1,9,25,1,0,1,0,0,0,0,0
54173,0,3,84,1,0,1,1,1,0,3,1
54174,0,1,76,0,0,2,1,1,0,2,0
54175,1,9,15,0,0,1,0,0,0,0,0
54176,1,9,15,0,0,1,0,0,0,0,0
54178,0,27,82,2,0,0,1,0,3,1,0
54180,1,27,112,1,3,2,1,0,2,1,0
54183,1,23,52,1,1,3,0,0,0,0,0
54184,1,3,15,0,0,1,0,0,0,0,0
54186,0,7,48,0,1,0,1,0,2,0,1
54187,1,3,49,1,0,1,0,1,0,1,0
54188,1,23,15,0,0,0,0,0,0,1,0
54191,1,3,58,1,0,2,0,1,1,0,0
54193,1,15,25,1,0,1,0,0,0,0,0
54194,1,9,49,1,1,0,0,1,1,0,1
54195,1,15,15,1,0,0,0,0,0,0,0
54196,0,27,77,0,2,4,0,0,0,1,0
54199,1,35,29,0,1,0,0,0,0,1,0
54200,1,15,46,4,0,0,0,0,0,0,0
54202,1,13,15,0,0,0,1,0,0,0,0
54203,1,7,15,0,0,0,0,0,1,0,0
54206,0,29,29,1,0,0,0,0,0,1,0
54207,0,9,48,0,0,1,1,1,0,1,0
54210,1,13,29,0,1,0,0,0,0,1,0
54212,0,15,113,3,1,0,2,4,0,0,0
54213,1,11,15,0,0,0,0,0,1,0,0
54214,0,11,124,2,1,1,2,2,0,3,0
54217,1,13,15,0,0,0,0,0,0,1,0
54219,0,15,122,3,1,3,1,0,1,2,0
54223,1,13,48,2,0,0,0,1,1,0,0
54225,1,11,37,0,0,2,0,1,0,0,0
54228,1,17,25,0,1,1,0,0,0,0,0
54231,1,3,15,0,0,1,0,0,0,0,0
54232,1,21,131,2,0,4,1,0,2,2,0
54233,1,13,15,0,0,1,0,0,0,0,0
54238,1,15,15,0,1,0,0,0,0,0,0
54240,0,7,24,1,1,0,0,0,0,0,0
54241,1,11,66,1,0,4,0,0,1,0,0
54244,0,1,53,1,2,1,1,0,0,0,0
54248,1,17,26,1,0,0,1,0,0,0,0
54250,0,9,126,0,0,2,1,4,1,2,1
54251,1,5,24,1,1,0,0,0,0,0,0
54252,0,11,15,0,0,1,0,0,0,0,0
54254,1,11,86,0,0,0,3,3,1,0,0
54255,1,3,28,0,0,1,0,0,1,0,0
54257,1,9,138,3,1,2,0,2,2,2,0
54259,0,3,29,0,0,0,1,0,0,1,0
54260,1,19,27,0,0,1,0,1,0,0,0
54268,0,13,34,0,1,1,0,1,0,0,0
54270,1,23,15,0,0,1,0,0,0,0,0
54271,1,11,24,1,1,0,0,0,0,0,0
54273,0,1,122,4,0,0,3,1,1,1,0
54275,1,9,15,1,0,0,0,0,0,0,0
54277,0,3,78,3,1,0,1,0,1,1,1
54280,0,11,77,3,0,1,2,0,0,1,0
54281,1,33,15,1,0,0,0,0,0,0,0
54282,1,7,34,2,0,0,1,0,0,0,0
54285,1,25,15,0,0,0,0,0,0,1,0
54286,1,5,15,0,0,0,0,0,0,1,0
54288,0,19,24,1,1,0,0,0,0,0,0
54289,0,25,25,0,0,2,0,0,0,0,0
54291,1,11,15,0,0,0,1,0,0,0,0
54297,0,9,100,3,1,1,2,0,0,2,0
54300,1,11,24,1,1,0,0,0,0,0,0
54301,1,11,15,0,0,0,0,0,1,0,0
54302,1,11,28,0,0,1,0,0,1,0,0
54308,0,13,138,4,0,4,1,0,0,3,0
54309,0,9,41,0,0,0,1,1,0,1,1
54310,1,9,40,0,0,0,1,1,0,1,0
54311,1,21,40,0,0,0,2,0,0,1,0
54312,1,15,15,0,0,0,0,0,1,0,0
54315,1,5,107,2,2,4,0,0,0,2,1
54317,0,5,55,3,0,0,1,0,1,0,0
54318,0,11,26,1,0,0,1,0,0,0,0
54319,1,13,15,0,0,0,1,0,0,0,0
54322,1,9,15,0,0,0,0,0,0,1,0
54325,0,3,90,1,1,3,1,0,1,1,0
54329,1,11,42,2,1,1,0,0,0,0,0
54330,0,33,25,0,0,2,0,0,0,0,0
54332,1,5,25,1,0,1,0,0,0,0,0
54333,0,13,15,0,0,0,0,0,0,1,0
54334,1,11,29,0,0,0,0,0,0,2,0
54336,1,5,15,1,0,0,0,0,0,0,0
54338,0,11,118,1,3,4,0,2,0,1,0
54340,1,11,15,0,0,1,0,0,0,0,0
54343,0,9,52,1,3,0,1,0,0,0,0
54345,1,17,33,1,0,2,0,0,0,0,0
54346,1,1,15,0,0,0,0,0,0,1,1
54347,0,13,15,0,0,0,0,1,0,0,1
54348,1,13,26,1,0,0,1,0,0,0,0
54350,0,5,28,0,0,1,0,0,1,0,0
54351,1,7,126,2,2,0,1,1,2,3,1
54352,1,35,27,0,1,0,0,1,0,0,0
54359,1,27,25,1,0,1,0,0,0,0,0
54361,1,9,126,0,1,1,4,0,3,1,1
54363,1,11,103,4,0,3,0,0,1,1,1
54364,1,5,28,0,0,0,1,0,1,0,0
54365,1,3,90,3,1,0,1,1,1,1,1
54366,1,15,23,2,0,0,0,0,0,0,0
54367,0,3,26,0,0,1,1,0,0,0,0
54368,1,7,57,1,0,3,0,0,0,1,0
54369,1,11,15,0,0,1,0,0,0,0,0
54373,1,13,25,0,1,1,0,0,0,0,0
54377,1,1,79,1,1,2,1,1,0,1,0
54379,1,29,82,1,0,3,1,0,0,2,0
54380,1,13,15,1,0,0,0,0,0,0,0
54382,1,25,15,0,1,0,0,0,0,0,0
54383,0,3,64,1,1,3,0,1,0,0,0
54384,1,25,15,0,0,0,1,0,0,0,0
54385,1,11,15,1,0,0,0,0,0,0,0
54386,1,15,15,0,0,1,0,0,0,0,0
54388,1,7,27,0,1,0,0,1,0,0,0
54390,1,15,42,2,1,1,0,0,0,0,0
54391,1,11,83,3,0,0,1,0,3,0,0
54392,1,7,82,0,2,4,0,0,0,1,0
54394,1,9,58,2,0,1,0,1,1,0,0
54397,1,11,15,0,0,0,0,0,0,1,0
54399,1,9,28,0,0,0,0,1,1,0,1
54400,0,17,66,1,1,2,1,0,1,0,0
54401,1,13,28,0,0,0,0,1,1,0,0
54402,1,23,49,0,0,2,0,1,0,1,1
54407,0,9,25,0,0,2,0,0,0,0,0
54409,1,13,29,0,0,0,1,0,0,1,0
54410,0,13,15,0,0,0,0,1,0,0,0
54413,1,11,15,1,0,0,0,0,0,0,0
54415,0,7,27,1,0,0,0,1,0,0,0
54416,1,13,29,0,0,0,1,0,0,1,0
54419,1,9,24,1,1,0,0,0,0,0,0
54420,1,13,28,0,1,0,0,0,1,0,0
54421,1,7,15,0,0,0,0,0,0,1,0
54424,1,11,25,0,1,1,0,0,0,0,0
54425,1,7,15,0,0,0,1,0,0,0,0
54426,1,21,15,0,0,0,1,0,0,0,0
54429,1,13,25,0,0,2,0,0,0,0,0
54430,1,13,15,1,0,0,0,0,0,0,0
54431,1,3,41,3,0,1,0,0,0,0,0
54432,1,5,24,1,1,0,0,0,0,0,0
54434,1,15,15,1,0,0,0,0,0,0,0
54438,0,11,15,0,0,0,0,1,0,0,0
54439,1,7,29,0,0,0,0,1,0,1,0
54441,1,7,15,0,1,0,0,0,0,0,0
54442,1,1,25,0,1,1,0,0,0,0,0
54443,1,1,43,3,0,0,0,1,0,0,0
54445,1,3,15,1,0,0,0,0,0,0,0
54446,1,7,15,0,0,0,0,0,0,1,0
54450,1,11,15,0,0,0,0,1,0,0,0
54452,0,13,47,1,0,1,0,0,0,2,0
54453,1,25,15,0,0,1,0,0,0,0,0
54454,1,5,128,1,0,4,1,2,2,1,1
54457,1,11,15,0,0,0,0,0,0,1,0
54458,0,21,84,2,1,3,1,0,1,0,0
54460,1,1,15,0,1,0,0,0,0,0,1
54461,1,9,15,0,0,1,0,0,0,0,0
54462,0,33,95,1,0,2,0,2,0,3,0
54464,1,19,15,0,0,0,1,0,0,0,0
54466,1,1,15,0,0,0,1,0,0,0,0
54468,0,15,26,0,0,1,1,0,0,0,0
54471,1,13,15,0,0,0,1,0,0,0,0
54475,1,13,15,0,1,0,0,0,0,0,0
54478,0,33,59,0,1,0,3,0,1,0,0
54479,1,11,110,3,2,2,0,0,1,2,0
54480,1,11,29,0,1,0,0,0,0,1,0
54481,0,33,28,0,0,1,0,0,1,0,0
54483,1,3,26,0,0,1,1,0,0,0,0
54484,1,9,15,1,0,0,0,0,0,0,0
54487,0,1,25,0,0,2,0,0,0,0,0
54488,0,21,80,1,2,1,1,0,1,1,0
54490,0,23,125,3,2,3,0,0,1,2,0
54492,1,3,29,1,0,0,0,0,0,1,0
54493,1,15,25,1,0,1,0,0,0,0,0
54496,1,7,23,2,0,0,0,0,0,0,0
54497,1,15,28,1,0,0,0,0,1,0,0
54498,1,7,29,0,0,1,0,0,0,1,0
54499,1,5,15,0,0,0,0,1,0,0,0
54500,1,33,73,2,0,4,0,1,0,0,0
54501,0,15,15,0,0,0,1,0,0,0,0
54502,1,15,25,1,0,1,0,0,0,0,0
54503,0,15,63,3,1,0,1,1,0,0,0
54504,1,9,23,2,0,0,0,0,0,0,0
54505,1,5,120,3,1,0,1,0,3,2,1
54506,1,9,25,0,1,1,0,0,0,0,0
54507,1,1,15,1,0,0,0,0,0,0,0
54511,0,29,27,0,0,0,1,1,0,0,0
54512,0,5,99,0,0,5,0,1,1,1,1
54516,1,1,140,5,0,3,1,1,0,2,0
54517,1,5,15,1,0,0,0,0,0,0,0
54518,1,25,39,0,0,2,0,0,0,1,0
54520,1,13,51,0,0,2,0,0,2,0,0
54524,0,3,36,2,0,0,0,0,1,0,0
54526,0,27,129,3,2,3,2,0,0,2,0
54527,1,7,84,2,1,3,1,0,1,0,0
54528,1,19,118,4,0,2,1,0,1,2,1
54530,1,13,26,0,1,0,1,0,0,0,0
54532,0,11,119,1,0,2,2,0,3,2,1
54536,1,3,15,0,0,0,0,1,0,0,0
54537,1,33,25,0,1,1,0,0,0,0,0
54538,0,13,29,0,0,1,0,0,0,1,0
54540,0,7,29,0,0,1,0,0,0,1,0
54541,1,9,25,1,0,1,0,0,0,0,0
54542,1,9,15,0,0,0,1,0,0,0,0
54545,1,13,77,1,1,3,1,0,0,1,0
54548,1,29,15,0,0,1,0,0,0,0,0
54549,1,15,102,3,0,2,1,0,2,1,0
54550,1,11,122,2,1,2,1,5,0,0,0
54551,1,7,15,0,0,1,0,0,0,0,0
54552,1,7,78,2,1,1,2,0,0,1,0
54553,1,15,28,0,0,1,0,0,1,0,0
54554,1,29,15,1,0,0,0,0,0,0,0
54556,0,15,57,1,0,2,1,0,1,0,0
54560,1,15,25,0,1,1,0,0,0,0,0
54561,0,5,108,2,0,2,1,0,2,2,1
54564,0,1,28,1,0,0,0,0,1,0,0
54566,1,9,135,1,3,6,1,0,0,1,0
54568,0,25,48,1,0,1,1,0,0,1,0
54575,1,19,133,4,1,4,0,0,2,1,0
54576,1,13,81,2,3,1,2,0,0,0,0
54577,1,3,35,1,0,0,0,1,0,1,0
54578,0,3,25,0,0,2,0,0,0,0,0
54579,0,11,25,0,1,1,0,0,0,0,0
54580,1,15,28,0,0,1,0,0,1,0,1
54582,1,13,26,0,0,1,1,0,0,0,0
54584,1,9,15,0,0,0,0,0,1,0,0
54585,1,27,149,4,0,2,0,0,2,4,1
54587,0,23,112,3,0,2,2,1,1,1,0
54588,0,1,15,0,0,1,0,0,0,0,0
54589,0,5,15,0,0,0,0,0,0,1,1
54593,0,11,123,1,1,4,3,0,0,2,0
54598,1,15,15,1,0,0,0,0,0,0,0
54599,0,13,15,0,0,0,1,0,0,0,0
54601,1,3,29,1,0,0,0,0,0,1,0
54604,0,11,27,0,0,1,0,1,0,0,0
54605,1,13,29,1,0,0,0,0,0,1,0
54609,1,9,136,4,2,2,1,0,3,0,0
54611,0,15,59,1,0,2,0,1,0,1,0
54617,1,21,97,2,2,1,2,2,0,0,0
54618,1,13,15,0,0,0,1,0,0,0,0
54619,1,3,75,0,2,0,0,2,1,1,0
54620,0,5,25,0,1,1,0,0,0,0,0
54625,0,21,121,5,1,2,1,0,1,1,0
54626,1,9,15,0,0,0,0,0,0,1,0
54627,1,13,73,2,1,3,0,0,1,0,0
54628,1,29,125,1,3,3,0,0,2,2,0
54629,1,3,34,1,0,1,1,0,0,0,0
54630,0,3,56,1,0,1,1,2,0,0,0
54633,1,9,27,1,0,0,0,1,0,0,0
54634,1,25,15,0,0,1,0,0,0,0,0
54635,1,5,27,0,0,1,0,1,0,0,0
54636,1,11,123,0,1,4,1,1,1,2,1
54637,1,31,138,4,1,4,0,1,2,0,0
54638,0,9,15,0,0,0,0,1,0,0,0
54640,1,23,67,2,0,2,0,2,0,0,1
54641,0,7,71,1,0,2,0,1,2,0,1
54642,1,1,56,1,1,1,0,0,0,2,0
54644,0,21,65,1,1,2,1,1,0,0,0
54646,1,9,29,0,0,0,1,0,0,1,0
54647,0,5,15,0,0,0,1,0,0,0,1
54648,1,13,27,0,0,0,1,1,0,0,0
54649,0,15,37,0,0,1,1,1,0,0,0
54651,1,15,15,1,0,0,0,0,0,0,0
54653,0,11,48,1,0,1,1,1,0,0,0
54654,1,7,29,0,0,1,0,0,0,1,0
54655,0,11,108,1,3,3,1,1,0,1,0
54656,0,1,27,0,0,0,1,1,0,0,0
54659,0,9,15,0,0,0,0,1,0,0,0
54665,1,1,28,0,0,0,0,0,2,0,1
54666,1,3,92,1,2,2,0,0,2,1,0
54668,1,1,15,1,0,0,0,0,0,0,0
54670,1,3,109,4,1,1,1,0,2,1,1
54671,1,31,15,0,0,0,0,1,0,0,0
54672,1,3,25,1,0,1,0,0,0,0,0
54673,1,1,29,1,0,0,0,0,0,1,0
54674,1,5,26,0,0,1,1,0,0,0,0
54675,1,15,15,1,0,0,0,0,0,0,0
54678,0,9,28,0,0,0,1,0,1,0,0
54681,1,35,15,0,0,0,0,0,1,0,0
54682,1,15,94,1,0,2,1,1,0,3,0
54684,0,1,15,0,0,1,0,0,0,0,1
54685,1,1,15,1,0,0,0,0,0,0,0
54691,0,1,79,0,0,2,0,0,2,2,1
54692,1,9,26,0,1,0,1,0,0,0,0
54693,1,3,111,6,0,1,0,1,1,1,0
54696,0,15,135,3,2,1,2,0,2,2,0
54698,1,11,15,0,1,0,0,0,0,0,0
54699,1,11,29,0,0,0,0,1,0,1,0
54700,1,1,27,0,0,1,0,1,0,0,0
54704,0,13,115,5,0,1,1,0,2,1,0
54705,1,7,115,4,0,4,0,2,0,0,0
54706,0,9,29,0,1,0,0,0,0,1,0
54708,1,7,75,3,1,1,1,0,0,1,0
54709,0,11,29,0,0,1,0,0,0,1,0
54710,1,7,25,1,0,1,0,0,0,0,0
54712,0,15,39,1,0,1,0,0,0,1,0
54713,1,15,15,0,0,1,0,0,0,0,0
54714,0,15,141,4,1,1,3,1,1,1,0
54717,0,29,27,0,0,1,0,1,0,0,0
54718,0,13,63,0,2,0,1,0,0,2,0
54719,0,11,26,0,0,1,1,0,0,0,0
54722,0,9,15,0,0,0,0,0,0,1,0
54724,0,13,44,1,0,2,1,0,0,0,0
54725,1,13,15,1,0,0,0,0,0,0,0
54730,0,33,108,4,0,1,0,2,0,2,0
54732,1,17,15,0,0,0,1,0,0,0,0
54733,0,15,84,4,0,0,0,1,2,0,0
54734,0,13,29,0,0,1,0,0,0,1,0
54739,1,3,112,2,1,4,1,1,0,1,0
54740,0,25,141,4,0,2,2,1,1,2,0
54742,1,23,37,0,0,1,0,1,0,1,0
54743,1,15,94,1,1,2,1,0,1,2,1
54745,1,11,28,0,0,0,0,1,1,0,0
54746,0,13,133,1,4,3,3,0,0,1,0
54748,1,21,24,0,2,0,0,0,0,0,0
54750,1,11,15,0,0,1,0,0,0,0,0
54752,1,11,103,3,0,1,2,1,0,2,0
54753,1,33,25,0,0,2,0,0,0,0,0
54754,0,11,128,1,1,4,4,0,1,0,0
54755,1,15,15,0,0,1,0,0,0,0,0
54764,0,13,133,2,1,4,1,1,2,1,1
54765,1,1,29,0,0,1,0,0,0,1,0
54769,1,13,15,0,1,0,0,0,0,0,0
54771,1,11,15,1,0,0,0,0,0,0,0
54772,1,7,26,1,0,0,1,0,0,0,0
54774,1,5,15,0,0,0,0,0,0,1,0
54776,1,15,15,0,0,1,0,0,0,0,0
54780,1,7,110,3,0,3,2,0,1,1,1
54782,1,25,15,0,0,0,1,0,0,0,0
54783,1,5,133,3,2,1,2,1,2,1,1
54785,1,15,15,0,0,0,0,0,1,0,0
54786,1,23,15,0,0,0,1,0,0,0,0
54787,0,5,15,0,0,0,0,0,0,1,1
54790,1,5,15,0,0,0,0,0,0,1,0
54793,1,1,45,1,0,2,0,1,0,0,0
54795,1,11,34,0,1,1,0,0,1,0,0
54797,1,11,15,0,0,0,0,0,1,0,1
54800,0,5,54,2,0,2,1,0,0,0,0
54801,0,5,91,1,1,2,1,1,2,0,0
54804,1,15,15,0,0,0,0,0,1,0,0
54805,0,9,127,5,1,0,0,2,2,1,0
54806,1,1,15,0,1,0,0,0,0,0,0
54808,1,33,90,3,0,1,1,2,0,1,0
54809,1,15,15,0,0,1,0,0,0,0,0
54810,1,17,15,0,0,0,0,1,0,0,0
54813,1,7,130,4,0,3,1,2,0,1,0
54814,0,9,28,0,0,0,0,0,2,0,1
54815,0,17,45,0,1,2,1,0,0,0,0
54818,1,9,29,1,0,0,0,0,0,1,0
54820,1,17,15,0,0,0,0,0,0,1,0
54822,1,7,26,1,0,0,1,0,0,0,0
54824,1,9,137,1,3,4,1,1,0,2,0
54826,0,9,25,1,0,1,0,0,0,0,0
54828,1,9,15,0,0,1,0,0,0,0,0
54831,0,13,106,4,0,3,0,1,1,0,0
54832,0,7,136,2,1,3,3,1,1,1,0
54834,0,5,25,1,0,1,0,0,0,0,0
54835,0,11,38,0,1,0,1,1,0,0,0
54837,1,15,42,0,0,0,0,0,2,1,0
54838,0,25,66,3,0,1,1,0,0,1,0
54839,0,15,71,3,2,1,0,1,0,0,0
54840,1,3,27,0,0,1,0,1,0,0,0
54841,1,13,15,1,0,0,0,0,0,0,0
54847,1,5,15,0,0,1,0,0,0,0,0
54848,1,15,27,0,0,1,0,1,0,0,0
54849,1,9,27,1,0,0,0,1,0,0,0
54850,1,3,94,0,1,2,2,0,0,3,0
54851,1,7,15,0,0,0,1,0,0,0,0
54854,1,21,123,1,0,3,1,0,3,2,1
54855,0,3,127,2,1,3,0,1,1,3,1
54856,1,11,56,1,1,2,0,0,0,1,1
54857,1,27,15,0,0,1,0,0,0,0,0
54859,1,3,15,1,0,0,0,0,0,0,0
54863,1,15,15,0,0,0,1,0,0,0,0
54864,0,13,103,1,1,2,2,1,1,1,0
54865,1,9,29,0,0,1,0,0,0,1,0
54871,1,13,106,5,2,1,0,2,0,0,0
54873,1,9,15,0,0,0,0,1,0,0,0
54875,1,23,15,0,0,1,0,0,0,0,0
54876,0,5,71,1,0,0,2,0,3,0,0
54878,1,21,27,1,0,0,0,1,0,0,0
54879,1,15,15,0,0,1,0,0,0,0,0
54880,0,13,42,3,0,0,1,0,0,0,0
54881,1,1,74,1,0,2,0,0,1,2,0
54883,0,15,138,1,1,2,2,2,3,1,1
54885,1,11,15,0,0,0,0,1,0,0,0
54886,1,1,15,0,1,0,0,0,0,0,0
54887,1,13,15,0,0,0,0,0,0,1,0
54888,1,7,15,0,0,0,1,0,0,0,0
